date,song_id,entries,exits,churn_rate,month
2024-05-28,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Andando by Morad', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'Sin Gato (MIAU!) by Rels B', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Cangrinaje by Cruz Cafuné', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', '4 PREZ by Cruz Cafuné', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'Dios #1 by Cruz Cafuné', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",5,5,0.1,2024-05
2024-05-29,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Andando by Morad', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'Sin Gato (MIAU!) by Rels B', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', '4 PREZ by Cruz Cafuné', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",2,2,0.04,2024-05
2024-05-30,"{'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Andando by Morad', 'LA INOCENTE by Mora', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'No Estuviste En Lo Malo by Morad', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",3,3,0.06,2024-05
2024-05-31,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Andando by Morad', 'LA INOCENTE by Mora', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'No Estuviste En Lo Malo by Morad', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-05
2024-06-01,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'LA INOCENTE by Mora', 'Andando by Morad', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'No Estuviste En Lo Malo by Morad', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-06
2024-06-02,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'LA INOCENTE by Mora', 'Andando by Morad', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'No Estuviste En Lo Malo by Morad', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Tattoo by Loreen', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",0,0,0.0,2024-06
2024-06-03,"{'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'LA INOCENTE by Mora', 'Andando by Morad', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'Sin Gato (MIAU!) by Rels B', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",2,2,0.04,2024-06
2024-06-04,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'REMIX EXCLUSIVO by Feid', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'My Love by De La Ghetto & Quevedo', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'QUEVEDO #49 AFTER HOUR THE MIXTAPE by DJ Saot ST', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",4,4,0.08,2024-06
2024-06-05,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'My Love by De La Ghetto & Quevedo', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",2,2,0.04,2024-06
2024-06-06,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'Flowers by Miley Cyrus', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-06
2024-06-07,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'My Love by De La Ghetto & Quevedo', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Que te vaya bien by Rvfv', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-06
2024-06-08,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'My Love by De La Ghetto & Quevedo', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'DESPECHÁ by ROSALÍA', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-06
2024-06-09,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si La Calle Llama - Remix by Eladio Carrion', 'CHORRITO PA LAS ANIMAS by Feid', 'Arranca (feat. Omega) by Becky G & Omega', 'Acróstico by Shakira', 'Hey Mor by Ozuna', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'Todo Contigo by Álvaro De Luna', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'Pacto (feat. Luar La L) by Jay Wheeler', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'MERCHO by LiL CaKe & Migrantes', 'Shakira: Bzrp Music Sessions, Vol. 53 by Bizarrap & Shakira', 'un x100to by Grupo Frontera & Bad Bunny', 'Cupido by TINI', 'Antes by Rvfv & Edu García', 'Flow Violento - Remix by YoSoyPlex & Ruven', 'La Jumpa by Arcángel', 'BESO by ROSALÍA & Rauw Alejandro', 'Yandel 150 by Yandel', 'El Merengue by Marshmello & Manuel Turizo', 'My Love by De La Ghetto & Quevedo', 'Los Ángeles by Aitana', 'Polaris by Saiko', 'WANDA by Quevedo', 'Supernova by Saiko', 'Coco Chanel by Eladio Carrion', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'Ella Baila Sola by Eslabon Armado', 'WHERE SHE GOES by Bad Bunny', 'AMARGURA by KAROL G', 'Peso Pluma: Bzrp Music Sessions, Vol. 55 by Bizarrap & Peso Pluma', 'Sangre y Fe by Cruz Cafuné', 'TQG by KAROL G', 'Mi Nena Remix by Maikel Delacalle & Quevedo', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'VISTA AL MAR by Quevedo', 'LAS BABYS by Aitana', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'Mami Chula by Jhayco & Quevedo', 'La Bebe - Remix by Yng Lvcas & Peso Pluma', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah', '69 by Nicky Jam & Feid', 'Niña Bonita by Feid & Sean Paul'}",1,1,0.02,2024-06
